Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
9,Play Moana Coloring Book | Free Online Games | KidzSearch.com,https://games.kidzsearch.com/computer/title/moana-coloring-book-ks120414-141413,https://6games.eu/game_files/moanacoloringbook/index.html,,6,171,false,false,false,false,true,false,false,false,2024-07-05,2025-10-06,false,false
8,TG @LINKS_DEALER | BLACK HAT SEO SERVICES | MASS LINKS | HTTPS://T.ME/LINKS_DEALER | Consultorio Jurídico Virtual,http://consultoriojuridicovirtual.cecar.edu.co/?p=43509,https://6games.eu/games/10840-scarab-solitaire.html,TG @LINKS_DEALER | EFFECTIVE SEO LINKS FOR 6GAMES.EU,5061,38,true,false,false,true,false,false,false,false,2025-10-09,2025-11-08,false,false
8,Cosmetics Information | Just about Cosmetics | Page 12,http://cosmetics.businessservices.hol.es/page/12/,https://6games.eu/games/14403-blooming-gardens.html,SEO-LINK.VIP — High-Quality Backlinks for Competitive Niches — SEO-LINK.VIP,12483,164,true,false,false,true,false,false,false,false,2025-11-10,2025-11-10,true,false
8,TG @LINKS_DEALER | BLACK HAT SEO SERVICES | MASS LINKS | HTTPS://T.ME/LINKS_DEALER – ประกาศผลผู้ชนะฯ รายไตรมาส,https://www.doa.go.th/procure/?p=33347,https://6games.eu/games/380-the-shell-game.html,TG @LINKS_DEALER | EFFECTIVE SEO LINKS FOR 6GAMES.EU,5803,11,true,false,false,true,false,false,false,false,2025-09-17,2025-11-01,false,false
8,"אומייגאד הנוסטלגיה, מי שלא מכיר את זה הייתה לו ילדות עלובה - FXP",https://www.fxp.co.il/showthread.php?t=20816577,https://6games.eu/games/421-slide-a-lama.html,https://6games.eu/games/421-slide-a-lama.html,3,82,false,false,true,true,false,false,false,false,2024-12-26,2025-10-20,false,false
7,"TELEGRAM @SEO_LINKK: MASS BACKLINKING, BLACK SEO LINKS, HIGH-QUALITY BACKLINKS – ecataleg.vila-seca.cat",https://ecataleg.vila-seca.cat/telegram-seo-linkk-mass-backlinking-black-seo-6/,https://6games.eu/games/14403-blooming-gardens.html,"MASS BACKLINKING, BLACK SEO LINKS, HIGH-QUALITY BACKLINKS – TELEGRAM @SEO_LINKK",3004,4254,true,false,false,true,false,false,false,false,2025-07-29,2025-10-24,false,false
7,Hot wheels full power pinball hotsell,https://mail.kroxam.com/?m=87076117,https://6games.eu/files/image/13626-hello-kitty-pinball.jpg,Hot wheels full power pinball hotsell,10,213,false,false,false,false,false,false,true,false,2025-08-08,2025-11-01,false,false
7,"TELEGRAM t.me/seo_anomaly : SEO BACKLINKS, CROSS-LINKS, TRAFFIC BOOST, LINK INDEXING – RSUD KABELOTA",https://rskabelota.donggala.go.id/2025/02/05/telegram-t-me-seo-anomaly-seo-backlinks-cross-2-8/,https://6games.eu/games/1173-gold-strike.html,"SEO BACKLINKS, CROSS-LINKS, TRAFFIC BOOST, LINK INDEXING – TELEGRAM @SEO_ANOMALY",2002,43,true,false,false,true,false,false,false,false,2025-02-08,2025-05-14,false,false
7,Horse Jumping Games Online - The Equinest,https://theequinest.com/horse-jumping-games,https://6games.eu/games/288-show-jumping.html,Show Jumping Show Jumping,5,41,false,false,false,false,false,false,true,false,2024-11-03,2025-10-26,false,false
7,/vt/ - Virtual Youtubers - #51902577,https://warosu.org/vt/thread/51902577,https://6games.eu/games/9945-samurai-jack-code-of-the-samurai.html,https://6games.eu/games/9945-samurai-jack-code-of-the-samurai.html,629,1819,true,false,true,true,false,false,false,false,2025-02-14,2025-08-13,false,false
7,Toon Cup 2021 Game Online | 🕹️ Play Now!,https://www.friv.cm/toon-cup-2021/,https://6games.eu/game_files/tooncup2021/index.html,,4,77,false,false,false,false,true,false,false,false,2025-09-22,2025-11-02,false,false
7,HTML5 Game Devs Forum - HTML5GameDevs.com,https://www.html5gamedevs.com/topic/42042-y8-destroys-your-games-and-websites/,http://6games.eu/games/9085-gem-away.html,http://6games.eu/games/9085-gem-away.html,58,131,true,false,false,true,false,false,false,false,2024-07-22,2025-10-28,false,false
7,Barbie and elsa dress up games store,https://www.jaylenschallenge.org/?j=80931823,https://6games.eu/files/image/12993-elsa-vs-barbie-fashion-contest-2.jpg,Elsa vs Barbie Fashion Contest 2 Games online 6games.eu,9,45,false,false,false,false,false,false,true,false,2025-03-28,2025-05-31,false,false
7,"Esteticapedia | @SEO_CARTEL IN TELEGRAM - SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING - HTTPS://T.ME/SEO_CARTEL",https://www.opet.com.br/faculdade/revista-estetica-cosmetica/index.php/2025/08/11/seo-cartel-in-telegram-seo-backlinks-bulk-link-39/,https://6games.eu/games/aladdin.html,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",6003,12,true,false,false,true,false,false,false,false,2025-09-05,2025-11-11,false,false
7,yayoye.com competitors - Top 20 yayoye.com alternatives,https://www.siteprice.org/competitors/yayoye.com,https://www.6games.eu/,,23,80,true,false,false,true,false,false,false,false,2025-08-01,2025-08-01,false,false
7,Tsvetan Shoshkov | Warrior Forum,https://www.warriorforum.com/members/tsvetan-shoshkov.html,http://6games.eu/,http://6games.eu,7,85,true,false,false,true,false,false,false,false,2024-06-26,2025-11-06,false,false
6,/qnotables20/ -/qresearch/ Re-Posts #59,https://8kun.top/qnotables20/res/69.html,https://6games.eu/games/10590-alice-in-wonderland-adventures-in-wonderland.html,https://6games.eu/games/10590-alice-in-wonderland-adventures-in-wonderland.html,638,2670,false,false,false,true,false,false,false,false,2024-08-21,2025-10-26,false,false
6,What are some running games featuring Batman? - Ask and Answer - Glarity,https://askai.glarity.app/search/What-are-some-running-games-featuring-Batman,https://6games.eu/games/9163-batman-run.html,[7,12,40,true,false,false,true,false,false,false,false,2025-03-22,2025-08-16,false,false
6,TG @BHS_LINKS – BLACK SEO BACKLINKS – TELEGRAM https://t.me/bhs_links – Clasificados AN,https://clasificados.ancashnoticias.com/tg-bhs-links-black-seo-backlinks-telegram-https-t-4-6/,https://6games.eu/games/380-the-shell-game.html,TG @BHS_LINKS – BEST SEO LINKS – https://t.me/bhs_links,3999,24,true,false,false,true,false,false,false,false,2025-05-27,2025-10-23,false,false
6,Gra Chodzę tu i tam: Helping Hands . Gra za darmo,https://game-game.pl/152979/,https://6games.eu/game_files/wanderoveryanderhelpinghands/index.html,,11,149,false,false,false,false,true,false,false,false,2024-07-10,2025-10-24,false,false
6,Rage to Riches and other Godzillas-inspired games for every online player | Godzilla (Toho) News,https://godzilla-movies.com/news/rage-riches-other-godzillas-inspired-games-every-online-player,https://6games.eu/games/5632-ultraman-vs-godzilla.html,this game,53,53,true,false,false,true,false,false,false,false,2025-04-25,2025-11-11,false,false
6,6games.eu [Analysis],https://www.mustat.com/6games.eu,https://6games.eu/,6games.eu,13,35,false,false,false,true,false,false,false,false,2025-01-26,2025-07-24,false,false
5,"Brown reviews... (old posts, page 18) | Brown reviews...",http://d-bug.mooo.com/BrownReviews/index-18.html,http://6games.eu/games/6145-medieval-jigsaw.html,Medieval Jigsaw,83,106,false,false,false,true,false,false,false,false,2025-07-18,2025-10-25,false,false
5,seo domain research,http://knows.sbs/domain/domain/part/03-06-2025-47,https://6games.eu/games/12742-crazy-chicken.html,zendari.store,1972,467,true,false,false,true,false,false,false,false,2025-04-06,2025-06-23,false,false
5,seo domain research,http://takes.sbs/domain/domain/part/03-06-2025-47,https://6games.eu/games/12742-crazy-chicken.html,zendari.store,1972,467,true,false,false,true,false,false,false,false,2025-04-11,2025-06-29,false,false
5,July 2025 – Page 61 – Anant,http://uat.anantva.com/2025/07/page/61/,https://6games.eu/games/380-the-shell-game.html,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",17574,83,true,false,false,true,false,false,false,false,2025-10-03,2025-10-03,false,false
5,seo domain research,http://wants.cfd/domain/domain/part/03-06-2025-49,https://6games.eu/games/12742-crazy-chicken.html,nordani.store,1972,467,true,false,false,true,false,false,false,false,2025-05-18,2025-07-09,false,false
5,GetLazy Web Archive - LazyTown Forums,https://forums.lazytown.eu/forum/the-lazytown-community/lazytown-fansites/4442-getlazy-web-archive,http://6games.eu/files/file/9853-lazytown-super-hero-challenge.swf,Superhero Challange,24,58,false,false,false,true,false,false,false,false,2024-07-02,2025-11-03,false,false
5,Sie nannten ihn Wander: Helfende Hände - Kostenlos spielen | Spiele auf Game-Game,https://game-game.com.de/152979/,https://6games.eu/game_files/wanderoveryanderhelpinghands/index.html,,11,149,false,false,false,false,true,false,false,false,2024-07-17,2025-11-10,false,false
5,"KIZ TAVLAMA,MANİTANIZA ÖZEL....:)))",https://neleryokki.com.tr/eglence/manita_gidiklama.htm,https://6games.eu/files/file/game.php?gid=1007&isb=0&lns=eng,Manita Gıdıklama,2,1,false,false,false,true,false,false,false,false,2024-12-26,2025-11-10,false,false
5,"@SEO_CARTEL IN TELEGRAM - SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING - HTTPS://T.ME/SEO_CARTEL - Pastoral Nacional Fe y Alegría Ecuador",https://pastoral.feyalegria.org.ec/seo-cartel-in-telegram-seo-backlinks-bulk-link-3/,https://6games.eu/games/380-the-shell-game.html,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",3503,8,true,false,false,true,false,false,false,false,2025-07-31,2025-10-07,false,false
5,"TELEGRAM t.me/seo_anomaly : SEO BACKLINKS, CROSS-LINKS, TRAFFIC BOOST, LINK INDEXING | SEO-ANOMALY.COM - Evropska opservatorija za novinarstvo - EJO",https://rs.ejo-online.eu/uncategorized/telegram-t-me-seo-anomaly-seo-backlinks-cross-10-4,https://6games.eu/games/380-the-shell-game.html,"TELEGRAM @SEO_ANOMALY – SEO BACKLINKS, BLACK-LINKS, TRAFFIC BOOST, LINK INDEXING",2025,104,true,false,false,true,false,false,false,false,2025-04-19,2025-07-12,false,false
5,"TELEGRAM @SEO_ANOMALY - SEO BACKLINKS, BLACK-LINKS, TRAFFIC BOOST, LINK INDEXING - seo-anomaly-best.online",https://seo-anomaly-best.online/italy/seo-anomaly-it-2/,https://6games.eu/games/10840-scarab-solitaire.html,"TELEGRAM @SEO_ANOMALY - SEO BACKLINKS, BLACK-LINKS, TRAFFIC BOOST, LINK INDEXING",4003,873,true,false,false,true,false,false,false,false,2025-05-07,2025-11-06,false,false
5,Pacman xonix outlet,https://www.crala.org/?c=366915416,https://6games.eu/files/image/330-pac-xon.jpg,Pacman xonix outlet,10,462,false,false,false,false,false,false,true,false,2025-07-17,2025-09-14,false,false
5,Jugar The Great Nickelodeon Escape - Gran Curioso. Juegos de Escape Room Online y Gratis,https://www.grancurioso.com/2022/12/jugar-great-nickelodeon-escape.html,https://6games.eu/game_files/thegreatnickelodeonescape/index.html,,2,28,false,false,false,false,true,false,false,false,2025-05-23,2025-11-03,false,false
5,My New Puppy - Juega gratis online en JuegosArea.com,https://www.juegosarea.com/my-new-puppy.html,https://6games.eu/game_files/dogwithablogmynewpuppy/index.html,,12,53,false,false,false,false,true,false,false,false,2024-06-11,2025-11-05,false,false
4,מחפש את המשחקים שהיו באייסיקיו לאנדרואיד או מחשב - מסע אל העבר,http://old-games.org/f/viewtopic.php?t=23348,https://6games.eu/games/icq-games.html,https://6games.eu/games/icq-games.html,6,25,false,false,false,true,false,false,false,false,2024-12-15,2025-11-04,false,false
4,玩 游戏 Alice in tetrisland - Games68.com,https://cn.games68.com/games.php?id=10017730,https://6games.eu/game_files/aliceintetrisland/index.html,,2,30,false,false,false,false,true,false,false,false,2024-07-03,2025-11-02,false,false
4,TG @LINKS_DEALER | BLACK HAT SEO SERVICES | MASS LINKS | HTTPS://T.ME/LINKS_DEALER - Garten | HausXXL | Garten | HausXXL,https://garten.haus-xxl.de/tg-links-dealer-black-hat-seo-services-mass-links-30-2/,https://6games.eu/games/380-the-shell-game.html,TG @LINKS_DEALER | EFFECTIVE SEO LINKS FOR 6GAMES.EU,5801,69,true,false,false,true,false,false,false,false,2025-09-03,2025-10-20,false,false
4,Online games › Valentine's day games › Valentiner,https://gmex.forumarabia.com/t8279-topic,https://6games.eu/games/89-valentiner.html,https://6games.eu/games/89-valentiner.html,10,13,true,false,false,true,false,false,false,false,2024-07-27,2025-10-09,false,false
4,"TELEGRAM t.me/seo_anomaly : SEO BACKLINKS, CROSS-LINKS, TRAFFIC BOOST, LINK INDEXING – MTCAP",https://mtcap.com.br/telegram-t-me-seo-anomaly-seo-backlinks-cross-2-3/,https://6games.eu/games/1173-gold-strike.html,"SEO BACKLINKS, CROSS-LINKS, TRAFFIC BOOST, LINK INDEXING – TELEGRAM @SEO_ANOMALY",2011,14,true,false,false,true,false,false,false,false,2025-02-08,2025-05-27,false,false
4,"TELEGRAM @SEO_ANOMALY - SEO BACKLINKS, BLACK-LINKS, TRAFFIC BOOST, LINK INDEXING - seo-anomaly-analytics.online",https://seo-anomaly-analytics.online/italy/seo-anomaly-it-2/,https://6games.eu/games/10840-scarab-solitaire.html,"TELEGRAM @SEO_ANOMALY - SEO BACKLINKS, BLACK-LINKS, TRAFFIC BOOST, LINK INDEXING",4003,873,true,false,false,true,false,false,false,false,2025-05-03,2025-11-04,false,false
4,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING – HTTPS://T.ME/SEO_CARTEL",https://thuongxuanonline.net/seo-cartel-in-telegram-seo-backlinks-bulk-link-3/,https://6games.eu/games/380-the-shell-game.html,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",3500,31,true,false,false,true,false,false,false,false,2025-10-16,2025-11-09,true,false
4,TG @LINKS_DEALER | BLACK HAT SEO SERVICES | MASS LINKS | HTTPS://T.ME/LINKS_DEALER - PractiCar,https://www.practicar.ca/tg-links-dealer-black-hat-seo-services-mass-links-30/,https://6games.eu/games/380-the-shell-game.html,TG @LINKS_DEALER | EFFECTIVE SEO LINKS FOR 6GAMES.EU,5809,401,true,false,false,true,false,false,false,false,2025-08-24,2025-11-01,false,false
3,TG @LINKS_DEALER | BLACK HAT SEO SERVICES | MASS LINKS | HTTPS://T.ME/LINKS_DEALER – Pink Unicorn,http://farmacia.loneus.biz/index.php/2025/08/18/tg-links-dealer-black-hat-seo-services-mass-links-30/,https://6games.eu/games/380-the-shell-game.html,TG @LINKS_DEALER | EFFECTIVE SEO LINKS FOR 6GAMES.EU,5802,17,true,false,false,true,false,false,false,false,2025-09-04,2025-10-30,false,false
3,Hot wheels full power 2024 pinball,http://www.americanaccent.com/?a=87076117,https://6games.eu/files/image/8854-hot-wheels-full-power-pinball.jpg,Hot wheels full power 2024 pinball,11,72,false,false,false,false,false,false,true,false,2025-01-06,2025-08-11,false,false
3,administrador | DEPARTAMENTO DE PLÁSTICA | Página 51,http://www.iesjuandopazo.es/Wpf/index.php/author/administrador/page/51/,https://6games.eu/games/380-the-shell-game.html,"TELEGRAM @SEO_ANOMALY – SEO BACKLINKS, BLACK-LINKS, TRAFFIC BOOST, LINK INDEXING",15809,470,true,false,false,true,false,false,false,false,2025-05-06,2025-10-25,false,false
3,TG @LINKS_DEALER | BLACK HAT SEO SERVICES | MASS LINKS | HTTPS://T.ME/LINKS_DEALER - bietdienhotel,https://bietdienhotel.com.vn/tg-links-dealer-black-hat-seo-services-mass-links-30,https://6games.eu/games/380-the-shell-game.html,TG @LINKS_DEALER | EFFECTIVE SEO LINKS FOR 6GAMES.EU,5811,12,true,false,false,true,false,false,false,false,2025-08-24,2025-10-25,false,false
3,Game Công Chúa Chiến Binh - Chơi Trực Tuyến MIỄN PHÍ,https://gamevui.org/4449-cong-chua-chien-binh,https://6games.eu/game_files/winxclubbloomixbattle/index.html,,10,130,false,false,false,false,true,false,false,false,2025-09-13,2025-11-05,false,false
3,Trận chiến Winx. - GameVui Gmarket24h.Com,https://gmarket24h.com/game/tran-chien-winx/,https://6games.eu/game_files/winxclubbloomixbattle/index.html,,16,140,false,false,false,false,true,false,false,false,2024-04-26,2025-09-13,false,false
3,"@SEO_CARTEL IN TELEGRAM — SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING — HTTPS://T.ME/SEO_CARTEL — Техподдержка Рикор",https://helpdesk.rikor.com/seo-cartel-in-telegram-seo-backlinks-bulk-link-3/,https://6games.eu/games/380-the-shell-game.html,"@SEO_CARTEL IN TELEGRAM — SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",3500,8,true,false,false,true,false,false,false,false,2025-08-04,2025-10-27,false,false
