Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
13,Good Christadelphian Talks Podcast | Listen Free on Castbox.,https://castbox.fm/channel/Good-Christadelphian-Talks-Podcast-id1440738,https://yoplay.io/,https://yoplay.io,4,48,true,false,false,true,false,false,false,false,2025-08-20,2025-08-20,false,false
13,Carne di maiale....vino bianco o rosso ? - Gambero Rosso Forum,https://forum.gamberorosso.it/viewtopic.php?t=290463,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,4,104,false,false,false,true,false,false,false,false,2025-10-02,2025-11-09,false,false
13,What are your favorite games within a round of golf? - General Q&A - MyGolfSpy Forum,https://forum.mygolfspy.com/topic/68136-what-are-your-favorite-games-within-a-round-of-golf/,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,10,184,true,false,false,true,false,false,false,false,2025-10-26,2025-10-26,true,false
13,The 06 April 2025 build (13650) is out.,https://forums.codeblocks.org/index.php?topic=26008.0,https://yoplay.io/pips-nyt,Pips NYT,8,38,false,false,false,false,false,false,true,false,2025-09-06,2025-09-06,false,false
13,Print | Department of Estate Management & Valuation,https://mgt.sjp.ac.lk/emv/home/print/,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,10,76,true,false,true,true,false,false,false,false,2025-09-20,2025-11-08,false,false
13,FLO Micro - Future Facing Assessments OER 2023: How to play Comfy Cakes in Purble Place | SCoPE,https://scope.bccampus.ca/mod/forum/discuss.php?d=28376,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,18,72,false,false,false,true,false,false,false,false,2025-10-10,2025-10-10,false,false
13,À la recherche des Tacos du Sonorita Olas Altas,https://www.pretspourlaroute.com/post/a-la-recherche-des-tacos-du-sonorita-olas-altas,https://yoplay.io/speed-stars,Speed Stars,11,29,false,false,false,true,false,false,false,false,2025-10-26,2025-11-06,true,false
12,Community-Engaged Scholarship Training | National Urban Extension Leaders | Connect,https://connect.extension.org/g/nuel/blog/community-engaged-scholarship-training,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,3,165,false,false,false,true,false,false,false,false,2025-10-06,2025-10-06,false,false
12,Departamento de Difusión > La Academia > Eventos academia,https://difusion.cinvestav.mx/La-Academia/Eventos-academia/emodule/7075/eitem/7564,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,1,40,false,false,false,true,false,false,false,false,2025-10-04,2025-10-24,false,false
12,Черногория (0% или 14%?) - Таможенный форум Альта-Софт,https://forum.alta.ru/viewtopic.php?t=45202,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,3,69,false,false,false,true,false,false,false,false,2025-09-26,2025-11-05,false,false
12,About forum messages / A propos des messages du forum - 03 ----- COMPUTREE PLATFORM ----- - ONF - Département R&D,https://rdinnovation.onf.fr/news/109,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,18,48,false,false,false,true,false,false,false,false,2025-09-28,2025-11-08,false,false
12,Tiger Bark Ficus. - Bonsai forum - Bonsai Empire,https://www.bonsaiempire.com/forum/help-me/22439-tiger-bark-ficus,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,19,93,true,false,false,true,false,false,false,false,2025-10-09,2025-10-29,false,false
12,"If you enjoyed that game, you should try this one: 2024 Edition",https://www.nintendoworldreport.com/forums/index.php?topic=73225.0,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,7,81,false,false,false,false,false,false,true,false,2025-10-14,2025-10-14,true,false
12,Alguna dama de antofagasta | Portalnet.cl,https://www.portalnet.cl/temas/alguna-dama-de-antofagasta.1555995/,https://yoplay.io/chill-guy-clicker,Chill Guy Game,6,110,true,false,false,true,false,false,false,false,2025-10-14,2025-10-14,true,false
11,Official Forum - Search,http://forum.elite-it.com/search.php?author_id=21126&sd=d&sk=t&sr=posts&st=0,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,8,84,false,false,false,true,false,false,false,false,2025-09-24,2025-10-29,false,false
11,BoxUp Packaging – Your Ultimate Solution for Custom Packaging Needs - News OrangePi -,http://forum.orangepi.org/orangepibbsen/forum.php?mod=viewthread&tid=153823,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,4,56,false,false,false,true,false,false,false,false,2025-09-23,2025-09-23,false,false
11,gordonpiper's profile / DeSmuME forums,http://forums.desmume.org/profile.php?id=418034,https://yoplay.io/take-care-of-shadow-milk,Take Care of Shadow Milk,2,11,true,false,false,true,false,false,false,false,2025-09-07,2025-11-10,false,false
11,Mastering Strategy in Digital,http://park8.wakwak.com/~w22/cgi-bin/best/read.cgi?no=2652,https://yoplay.io/chill-guy-clicker,https://chillguygame.io,9,11,false,false,false,true,false,false,false,false,2025-09-26,2025-11-07,false,false
11,Foros - PM547 - Universidad Autónoma de Coahuila,http://www.turing.cima.uadec.mx/cursos/claroline/phpbb/viewtopic.php?cidReq=PM547&cidReset=true&start=0&topic=292,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,5,26,false,false,false,true,false,false,false,false,2025-09-22,2025-11-02,false,false
11,Raven's Agony - Názory | Bandzone.cz,https://bandzone.cz/_121932?at=postList,https://yoplay.io/chill-guy-clicker,https://chillguygame.io,7,42,false,false,false,true,false,false,false,false,2025-09-27,2025-09-27,false,false
11,Official MetaStock Blog: Looking at Twitter,https://blog.metastock.com/2016/09/looking-at-twitter.html,https://yoplay.io/clashdle,Clashdle,15,165,true,false,false,true,false,false,false,false,2025-09-11,2025-11-08,false,false
11,“How to Draw Hands” (Kazone Art) – The Anatomy of Art and Game Development,https://blogs.uww.edu/artofmakai/2021/03/08/how-to-draw-hands-kazone-art/,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,149,242,true,false,true,true,false,false,false,false,2025-09-20,2025-11-09,false,false
11,"The Secret to Year-Round Spa Care: The Role of Spa Covers Direct Maintaining a spa in pristine condition throughout the year can be challenging, but the secret lies in the often-overlooked accessory: the spa cover. Spa Covers Direct offers an essential solution to spa enthusiasts who prioritize longevity, efficiency, and style. By choosing Spa Covers Direct, spa owners ensure they have a product that not only protects their investment but also enhances their overall spa experience. Spa Covers Direct understands the nuances of spa care, providing high-quality covers tailored to meet individual needs. With Spa Covers Direct, your spa can remain in peak condition, no matter the season. Why Spa Covers Matter Spa covers serve as the first line of defense against external elements. Whether it’s leaves, debris, rain, or harsh sunlight, an effective spa cover protects your water and the structural integrity of your spa. Without one, dirt and contaminants can infiltrate your spa, making maintenance more labor-intensive and costly. Beyond cleanliness, spa covers also play a crucial role in energy efficiency by trapping heat and reducing evaporation, which ultimately lowers energy bills. However, not all spa covers are created equal. Many generic covers fail to offer a snug fit, leaving gaps that compromise their protective capabilities. That’s where Spa Covers Direct comes in. Their custom-made covers ensure a perfect fit for every spa, maximizing protection and energy efficiency. Investing in a high-quality cover from Spa Covers Direct means less hassle and more time enjoying your spa. Features of Spa Covers Direct Customization for Every Spa One of the standout features of Spa Covers Direct is their ability to customize covers to fit any spa model. Whether you have a compact two-seater or a luxurious oversized spa, Spa Covers Direct has you covered. Their team works with precise measurements to create covers that snugly fit your spa, leaving no room for gaps or inefficiencies. Durable Materials Durability is a corner",https://br.niadd.com/statuses/1062278.html,https://yoplay.io/chill-guy-clicker,https://chillguygame.io,10,59,false,false,false,true,false,false,false,false,2025-10-25,2025-10-25,true,false
11,HELP - Process Lasso Not Opening. White Screen on GUI?,https://community.bitsum.com/forum/index.php?topic=31132.0,https://yoplay.io/chill-guy-clicker,,5,52,false,false,false,true,false,false,false,false,2025-09-20,2025-10-23,false,false
11,Sangfor Community,https://community.sangfor.com/forum.php?mod=viewthread&tid=10949,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,2,37,false,false,false,true,false,false,false,false,2025-10-06,2025-10-26,false,false
11,MobiSystems Dictionaries - Digital Marketing Strategies: Driving Success in the Digital Age,https://forum.mobisystems.com/archive/index.php?thread-2647.html,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,5,9,false,false,false,true,false,false,false,false,2025-09-29,2025-11-09,false,false
11,Forum Ubuntu-it • Si sta visualizzando il profilo di medarda,https://forum.ubuntu-it.org/memberlist.php?mode=viewprofile&u=206506,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,3,129,true,false,false,true,false,false,false,false,2025-10-19,2025-10-19,true,false
11,Get on the Wait List for Our New Course! » Lovely Indeed,https://lovelyindeed.com/get-on-the-wait-list-for-our-new-course/,https://yoplay.io/take-care-of-shadow-milk,Take Care of Shadow Milk,8,32,true,false,true,true,false,false,false,false,2025-09-24,2025-11-04,false,false
11,NYT Pips Game - Daily Domino Puzzles,https://nytpipsgame.org/,https://yoplay.io/pips-nyt.embed,,5,9,false,false,false,false,true,false,false,false,2025-10-30,2025-10-30,true,false
11,"Hi, I'm senior developer working with PHP, i want to make my career in gaming industry as a programmer. please assist me in the same.",https://www.careerguide.com/ask/t/hi-im-senior-developer-working-with-php-i-want-to-make-my-career-in-gaming-industry-as-a-programmer-please-assist-me-in-the-same,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,11,299,false,false,false,true,false,false,false,false,2025-11-03,2025-11-03,true,false
11,"Best Delivery Platforms for Restaurants: Pros, Cons & Alternatives",https://www.getsauce.com/post/best-delivery-platforms-for-restaurants-pros-cons-alternatives,https://yoplay.io/clashdle,Clashdle,12,35,false,false,false,true,false,false,false,false,2025-11-04,2025-11-04,true,false
11,Immediate denture | Gransnet,https://www.gransnet.com/forums/health/1347942-Immediate-denture,https://yoplay.io/,YoPlay,6,100,true,false,true,true,false,false,false,false,2025-09-14,2025-10-31,false,false
11,Mel Medarda – Profile – TKaraoke Forums,https://www.tkaraoke.com/forums/profile/chillguygame-iogmail-com/,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,2,22,false,false,false,true,false,false,false,false,2025-10-01,2025-10-22,false,false
11,“Ooh! This is the Greatest Show!” – University Of Zululand,https://www.unizulu.ac.za/ooh-this-is-the-greatest-show/,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,113,335,true,false,true,true,false,false,false,false,2025-09-26,2025-11-04,false,false
10,New Footballguys RotoGrinders Show | Cracking FanDuel,http://crackingfanduel.footballguys.com/2015/09/new-footballguys-rotogrinders-show.html,https://yoplay.io/take-care-of-shadow-milk,Take Care of Shadow Milk,23,97,true,false,false,true,false,false,false,false,2025-09-04,2025-11-06,false,false
10,"Berlinale #2: ""Cuckoo"", ""La Cocina,"" and ""All The Long Nights"" - Blog - The Film Experience",http://thefilmexperience.net/blog/2024/2/17/berlinale-2-cuckoo-la-cocina-and-all-the-long-nights.html,https://yoplay.io/clashdle,Clashdle,5,460,true,false,false,true,false,false,false,false,2025-11-02,2025-11-08,true,false
10,Why my newsletter is moving to Substack - Cheryl Shops,http://www.cherylshops.net/2024/08/why-my-newsletter-is-moving-to-substack.html,https://yoplay.io/,YoPlay,26,281,true,false,false,true,false,false,false,false,2025-07-24,2025-10-26,false,false
10,女性が喜ぶおしゃれなプレゼントのおすすめ！ - サブマリーナ 1680,http://www.kcn.ne.jp/~gorosan/cgi-bin/diarypro/diary.cgi?no=220,https://yoplay.io/slope,ＵＲＬ,16,25,false,false,false,true,false,false,false,false,2025-11-09,2025-11-09,true,false
10,大人の余裕漂うシンプル＆エレガントなビジネススタイル,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=236,https://yoplay.io/chill-guy-clicker,ＵＲＬ,15,20,false,false,false,true,false,false,false,false,2025-10-15,2025-11-05,true,false
10,おしゃれなデザインが豊富にそろうブランド,http://www3.wind.ne.jp/snowbravo/gesc_cgi/diarypro/diary.cgi?date=20211221,https://yoplay.io/curve-rush,ＵＲＬ,94,255,false,false,false,true,false,false,false,false,2025-10-18,2025-11-10,true,false
10,Buttermilk Blueberry Cake with Pistachio Cream | Adventures in Cooking,https://adventuresincooking.com/buttermilk-blueberry-cake-with-pistachio-cream/,https://yoplay.io/bloodmoney,Bloodmoney,19,125,true,false,true,true,false,false,false,false,2025-08-19,2025-10-02,false,false
10,How to Translate Some Text into Pseudocode - CodeNewbie Community 🌱,https://community.codenewbie.org/theoriginalbpc/how-to-translate-some-text-into-pseudocode-55fg,https://yoplay.io/,YoPlay,9,51,false,false,false,true,false,false,false,false,2025-08-18,2025-10-18,false,false
10,Diablo IV: ecco la Patch - Gamesurf Forum,https://community.gamesurf.it/forum/gamesurf/gli-articoli-di-gamesurf/3419768-diablo-iv-ecco-la-patch,https://yoplay.io/,YoPlay,8,38,false,false,false,true,false,false,false,false,2025-08-26,2025-08-27,false,false
10,Emeritus,https://emeritus.qodeinteractive.com/forums/reply/8864/,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,6,127,true,false,false,true,false,false,false,false,2025-10-02,2025-10-23,false,false
10,[IC] Glazed Beige--Full Glazing Surface Keycap Sets by MM Studio,https://geekhack.org/index.php?topic=124349.0,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,18,58,false,false,false,true,false,false,false,false,2025-10-14,2025-10-14,true,false
10,How good CR critical reasoning bible is? : General GMAT Questions and Strategies,https://gmatclub.com/forum/how-good-cr-critical-reasoning-bible-is-443092.html,https://yoplay.io/chill-guy-clicker,Chill Guy Game,59,433,true,false,false,true,false,false,false,false,2025-11-10,2025-11-10,true,false
10,Boost program offers bridge for those in need,https://lethbridgeherald.com/news/lethbridge-news/2025/02/08/boost-program-offers-bridge-for-those-in-need/,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,12,30,true,false,true,true,false,false,false,false,2025-09-27,2025-11-05,false,false
10,THE ORACLE: Re: Dive into a World of Vibrant Color with Snow Rider!,https://members4.boardhost.com/onewitch/msg/1736737911.html,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,2,18,false,false,false,true,false,false,false,false,2025-10-01,2025-10-01,false,false
